n,p,k,temperature,humidity,ph,rainfall,crop_std,country,year,unit,yield,yield_foodgrains,yield_oilseeds,n_norm,p_norm,k_norm,temperature_norm,humidity_norm,ph_norm,rainfall_norm,year_norm
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.65,0.2142857142857142,0.17,0.4295071123183578,0.7717823034149283,0.5390241097382393,0.6684055565882447,0.4615384615384615
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.65,0.2142857142857142,0.17,0.4295071123183578,0.7717823034149283,0.5390241097382393,0.6684055565882447,0.5384615384615384
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.65,0.2142857142857142,0.17,0.4295071123183578,0.7717823034149283,0.5390241097382393,0.6684055565882447,0.6153846153846154
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.65,0.2142857142857142,0.17,0.4295071123183578,0.7717823034149283,0.5390241097382393,0.6684055565882447,0.6923076923076923
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.65,0.2142857142857142,0.17,0.4295071123183578,0.7717823034149283,0.5390241097382393,0.6684055565882447,0.7692307692307693
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.65,0.2142857142857142,0.17,0.4295071123183578,0.7717823034149283,0.5390241097382393,0.6684055565882447,0.8461538461538461
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.65,0.2142857142857142,0.17,0.4295071123183578,0.7717823034149283,0.5390241097382393,0.6684055565882447,0.9230769230769232
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.65,0.2142857142857142,0.17,0.4295071123183578,0.7717823034149283,0.5390241097382393,0.6684055565882447,1.0
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.0
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.0769230769230769
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.1538461538461538
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.2307692307692307
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.3076923076923077
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.3846153846153846
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.4615384615384615
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.5384615384615384
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.6153846153846154
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.6923076923076923
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.7692307692307693
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.8461538461538461
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,0.9230769230769232
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.55,0.2357142857142857,0.155,0.3741648676868187,0.7691473446915107,0.3808790149995738,0.7341282329996197,1.0
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.0
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.0769230769230769
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.1538461538461538
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.2307692307692307
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.3076923076923077
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.3846153846153846
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.4615384615384615
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.5384615384615384
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.6153846153846154
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.6923076923076923
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.7692307692307693
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.8461538461538461
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,0.9230769230769232
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.6285714285714286,0.2142857142857142,0.175,0.4233526093558782,0.8087547924039359,0.3653275479490719,0.973912391952698,1.0
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.0
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.0769230769230769
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.1538461538461538
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.2307692307692307
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.3076923076923077
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.3846153846153846
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.4615384615384615
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.5384615384615384
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.6153846153846154
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.6923076923076923
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.7692307692307693
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.8461538461538461
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,0.9230769230769232
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.6357142857142857,0.2857142857142857,0.155,0.3586637590362037,0.7724423810842008,0.4568535698977121,0.5938095512598156,1.0
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.0
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.0769230769230769
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.1538461538461538
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.2307692307692307
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.3076923076923077
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.3846153846153846
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.4615384615384615
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.5384615384615384
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.6153846153846154
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.6923076923076923
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.7692307692307693
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.8461538461538461
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,0.9230769230769232
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.2434433853597667,0.7586632702353184,1.0
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.0
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.0769230769230769
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.1538461538461538
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.2307692307692307
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.3076923076923077
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.3846153846153846
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.4615384615384615
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.5384615384615384
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.6153846153846154
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.6923076923076923
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.7692307692307693
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.8461538461538461
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,0.9230769230769232
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.4785714285714286,0.3857142857142857,0.18,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,1.0
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.0
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.0769230769230769
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.1538461538461538
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.2307692307692307
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.3076923076923077
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.3846153846153846
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.4615384615384615
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.5384615384615384
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.6153846153846154
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.6923076923076923
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.7692307692307693
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.8461538461538461
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,0.9230769230769232
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.5928571428571429,0.2571428571428571,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,1.0
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.0
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.0769230769230769
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.1538461538461538
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.2307692307692307
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.3076923076923077
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.3846153846153846
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.4615384615384615
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.5384615384615384
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.6153846153846154
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.6923076923076923
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.7692307692307693
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.8461538461538461
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,0.9230769230769232
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629789,1.0
